AUTHOR,BORN-DIED,TITLE,DATE,TECHNIQUE,LOCATION,URL,FORM,TYPE,SCHOOL,TIMEFRAME
"FOWKE, Francis","(b. 1823, Ballysillan, d. 1865, London)",Interior view,opened 1871,Photo,"Royal Albert Hall, London",https://www.wga.hu/html/f/fowke/albert3.html,architecture,interior,Irish,1851-1900
"FOWKE, Francis","(b. 1823, Ballysillan, d. 1865, London)",View of the main hall,1858,Photo,"National Museum of Scotland, Edinburgh",https://www.wga.hu/html/f/fowke/museum.html,architecture,interior,Irish,1851-1900
"GAILLARD, Eugène","(b. 1862, Paris, d. 1933, Paris)",Display Cabinet,1895-1905,"Walnut, gilt bronze, and glass, 189 x 193 x 62 cm","Art Institute, Chicago",https://www.wga.hu/html/g/gaillard/furnish1.html,furniture,other,French,1851-1900
"GAILLARD, Eugène","(b. 1862, Paris, d. 1933, Paris)",Display Cabinet,1895-1905,"Walnut, gilt bronze, and glass, 189 x 193 x 62 cm","Art Institute, Chicago",https://www.wga.hu/html/g/gaillard/furnish2.html,furniture,other,French,1851-1900
"GAILLARD, Eugène","(b. 1862, Paris, d. 1933, Paris)",Side Chair,c. 1900,"Walnut and embossed leather, 91 x 48 x 58 cm","Milwaukee Art Museum, Milwaukee",https://www.wga.hu/html/g/gaillard/furnish3.html,furniture,other,French,1851-1900
"GAILLARD, Eugène","(b. 1862, Paris, d. 1933, Paris)",Boudoir furnishings,c. 1905,Walnut,"Kunstgewerbemuseum, Berlin",https://www.wga.hu/html/g/gaillard/furnish4.html,furniture,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Dawn and Dusk Bed,1904,"Jacaranda, ebony, mother-of-pearl, iridescent crown glass, 143 x 218 x 192 cm","Musée de l'École de Nancy, Nancy",https://www.wga.hu/html/g/galle_e/furnitu1.html,furniture,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)","""Ombellifères"" (cow parsley) Cabinet",c. 1900,"Birchwood, rosewood, various other woods, 102 x 126 x 31 cm","Metropolitan Museum of Art, New York",https://www.wga.hu/html/g/galle_e/furnitu2.html,furniture,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Chardon vase,1900,"Blown glass, modelled hot, then glass marquetry applied","Musée des Arts Décoratifs, Paris",https://www.wga.hu/html/g/galle_e/glass1.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Orchids vase,1897,"Multi-layered glass, engraved, marquetry","Musée de l'École de Nancy, Nancy",https://www.wga.hu/html/g/galle_e/glass2.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Vase with lilies and daises,1896,"Multi-layered blown crystal, 35 x 16 cm","Petit Palais, Paris",https://www.wga.hu/html/g/galle_e/glass3.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)","""Par une telle nuit""",1894,"Crystal, height 13 cm","Musée d'Orsay, Paris",https://www.wga.hu/html/g/galle_e/glass4.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Art Nouveau vases,1890s,Triple overlay glass,Private collection,https://www.wga.hu/html/g/galle_e/glass5.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Vase,c. 1900,Glass,Private collection,https://www.wga.hu/html/g/galle_e/glass6.html,glassware,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Soup tureen,c. 1870,Earthenware,"Musée Pierre-Noël, Saint-Dié-des-Vosges",https://www.wga.hu/html/g/galle_e/pottery1.html,ceramics,other,French,1851-1900
"GALLÉ, Émile","(b. 1846, Nancy, d. 1904, Nancy)",Decorative vase with crysanthemum motif,c. 1896,Earthenware,"Museum of Applied Arts, Budapest",https://www.wga.hu/html/g/galle_e/pottery2.html,ceramics,other,French,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Aino Myth (triptych),1891,"Oil on canvas, 200 x 413 cm","Atheneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/ainomyt1.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Aino Myth (triptych),1891,"Oil on canvas, 200 x 413 cm","Atheneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/ainomyt2.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Wild Angelica,1889,"Oil on canvas, 103 x 56 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/angelica.html,painting,study,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Boy with a Crow,1884,"Oil on canvas, 86 x 72 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/boy_crow.html,painting,genre,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Forging of Sampo,1927-28,Fresco,"National Museum of Finland, Helsinki",https://www.wga.hu/html/g/gallenka/fresco.html,painting,historical,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",In the Sauna,1889,"Oil on canvas, 120 x 81 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/in_sauna.html,painting,genre,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",The Fratricide,1897,"Tempera on canvas, 66 x 57 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/kaleval1.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Kullervo's Curse,1899,"Oil on canvas, 184 x 103 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/kaleval2.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Forging of the Sampo,1893,"Oil on canvas, 200 x 152 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/kaleval3.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Lemminkäinen's Mother,1897,"Tempera on canvas, 86 x 109 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/kaleval4.html,painting,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Koru-Kalevala: opening vignette,1922,"India ink on paper, 65 x 100 mm","Gallen-Kallela Museum, Espoo",https://www.wga.hu/html/g/gallenka/kaleval5.html,graphics,mythological,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Portrait of the Norwegian Artist C. A. Dørnberger,1888,"Oil on wood, 40 x 26 cm","Ateneumin Taidemuseo, Helsinki",https://www.wga.hu/html/g/gallenka/portrait.html,painting,portrait,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",The Hand of Christ,1897,Stained glass,"Gallen-Kallela Museum, Tarvaspää, Espoo",https://www.wga.hu/html/g/gallenka/stained1.html,stained-glass,religious,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Finland Awake!,1896,Stained glass window,"Gallen-Kallela Museum, Tarvaspää, Espoo",https://www.wga.hu/html/g/gallenka/stained2.html,stained-glass,historical,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Flame carpet,c. 1906,"Wool, 340 x 190","Musée d'Orsay, Paris",https://www.wga.hu/html/g/gallenka/tapestry.html,tapestry,other,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Gallen-Kallela Museum: exterior view,1913,Photo,"Gallen-Kallela Museum, Tarvaspää, Espoo,",https://www.wga.hu/html/g/gallenka/zmuseum1.html,architecture,other,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Gallen-Kallela Museum: interior,1913,Photo,"Gallen-Kallela Museum, Tarvaspää, Espoo,",https://www.wga.hu/html/g/gallenka/zmuseum2.html,architecture,interior,Finnish,1851-1900
"GALLEN-KALLELA, Akseli","(b. 1865, Pori, d. 1931, Stockholm)",Buffet,1897-99,"Pine, carved relief ornament, 129 x 96 x 52 cm","Gallen-Kallela Museum, Tarvaspää, Espoo",https://www.wga.hu/html/g/gallenka/zmuseum3.html,furniture,other,Finnish,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Cripta de la Colònia Güell: interior,1898-1914,Photo,"Santa Coloma de Cervelló, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/cripta_guell11.html,architecture,religious,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Cripta de la Colònia Güell: entrance,1898-1914,Photo,"Santa Coloma de Cervelló, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/cripta_guell22.html,architecture,religious,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Cripta de la Colònia Güell: Crypt portion of the church,1898-1914,Photo,"Santa Coloma de Cervelló, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/cripta_guell33.html,architecture,religious,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Cripta de la Colònia Güell: benches,1898-1914,Wood,"Santa Coloma de Cervelló, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/cripta_guell44.html,furniture,religious,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Finca Güell: dragon gate,1884-87,Wrought iron,"Avenida de Pedralbes 7, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/finca_guell1.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Finca Güell: dragon gate,1884-87,Photo,"Avenida de Pedralbes 7, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/finca_guell2.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Finca Güell: dragon gate,1884-87,Photo,"Avenida de Pedralbes 7, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/finca_guell3.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Finca Güell: dragon gate,1884-87,Photo,"Avenida de Pedralbes 7, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/finca_guell4.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: façade,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell11.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: view into the dome,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell22.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: decoration on the roof,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell33.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: view of the roof,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell44.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: gates,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell55.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: rear façade,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell66.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Palau Güell: interior staircase,1886-89,Photo,"Carrer Nou de la Rambla 3-5, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/palau_guell77.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: entrance lodges,1901-14,Photo,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell1.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: dragon salamander,1901-14,Pieces of glazed ceramics,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell2.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: stairs of the entrance,1901-14,Photo,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell3.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: bench,1901-14,Pieces of glazed ceramics,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell4.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: Doric columns,1901-14,Photo,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell5.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: viaduct,1901-14,Photo,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell6.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Parc Güell: tortoise,1901-14,Photo,"Gràcia, Barcelona",https://www.wga.hu/html/g/gaudi/1guell/parc_guell7.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: general view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_1vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: main entrance,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_2vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: detail of the roof,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_3vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: exterior view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_4vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: exterior view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_5vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: exterior view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_6vicens.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: interior view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_7vicens.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Vicens: interior view,1883-85,Photo,"Carrer de les Carolines, 20-26, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_8vicens.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: façade,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo01.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: general view,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo02.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: interior,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo03.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: interior,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo04.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: interior,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo05.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: Fireplace Room,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo06.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: interior,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo07.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: top of the façade,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo08.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: view of the roof,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo09.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Batlló: chimneys,1904-06,Photo,"Passeig de Gràcia, 43, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_batllo10.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Milà: general view,1906-10,Photo,"Passeig de Gràcia, 92, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_mila1.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Milà: façade (detail),1906-10,Photo,"Passeig de Gràcia, 92, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_mila2.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Milà: view of the rooftop,1906-10,Photo,"Passeig de Gràcia, 92, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_mila3.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Milà: view of the atrium,1906-10,Photo,"Passeig de Gràcia, 92, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_mila4.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",Casa Milà: interior,1906-10,Photo,"Passeig de Gràcia, 92, Barcelona",https://www.wga.hu/html/g/gaudi/2casa/casa_mila5.html,architecture,interior,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",El Capricho: exterior view,1883-85,Photo,"Comillas, Cantabria",https://www.wga.hu/html/g/gaudi/2casa/el_capricho.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",La Sagrada Familia: general view,begun 1882,Photo,"Carrer de Mallorca 401, Barcelona",https://www.wga.hu/html/g/gaudi/3sagrada/sagrada_01.html,architecture,other,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",La Sagrada Familia: Nativity façade (detail),begun 1882,Photo,"Carrer de Mallorca 401, Barcelona",https://www.wga.hu/html/g/gaudi/3sagrada/sagrada_02.html,architecture,religious,Catalan,1851-1900
"GAUDÍ, Antoni","(b. 1852, Reus, d. 1926, Barcelona)",La Sagrada Familia: Nativity façade,begun 1893,Photo,"Carrer de Mallorca 401, Barcelona",https://www.wga.hu/html/g/gaudi/3sagrada/sagrada_03.html,architecture,religious,Catalan,1851-1900
